Point ID,area,continuity,lambda_continuity,lambda_momentum_x,lambda_momentum_y,momentum_x,momentum_y,p,p__x,p__y,Points_0,Points_1,Points_2,Points_Magnitude,pred_continuity,pred_momentum_x,pred_momentum_y,sdf,sdf__x,sdf__y,true_continuity,true_momentum_x,true_momentum_y,u,u__x,u__x__x,u__x__y,u__y,u__y__y,v,v__x,v__x__x,v__x__y,v__y,v__y__x,v__y__y
2452,2.5e-06,0.24381,0.00771662,0.00771662,0.00771662,0.00128279,0.00360879,-0.543578,-0.000633995,0.00166232,0.0251146,-0.0422834,0,0.0491796,0.24381,0.00128279,0.00360879,0.00771662,0,1,0,0,0,-0.000476081,-0.0208344,-7.27422,6.90804,-0.218661,-17.082,0.00329684,0.115892,0.661833,12.7148,0.264645,12.7148,-15.6035
2453,2.5e-06,0.056469,0.0213884,0.0213884,0.0213884,0.0494951,-0.112838,-0.547421,0.0411439,-0.225579,-0.0286116,0.00495444,0,0.0290374,0.056469,0.0494951,-0.112838,0.0213884,1,0,0,0,0,-0.0336907,-2.9561,-58.1586,-88.7587,-2.05242,-35.2622,0.0617851,1.83704,-117.141,53.1227,3.01257,53.1227,79.233
2454,2.5e-06,0.0485477,0.0323384,0.0323384,0.0323384,0.0368622,-0.043967,-0.54667,0.00117921,-0.263747,-0.0176616,0.00292175,0,0.0179017,0.0485477,0.0368622,-0.043967,0.0323384,1,0,0,0,0,-0.0628664,-3.22867,-21.2301,-63.4505,-2.82238,13.9961,0.0670963,0.255962,-153.136,17.6942,3.27722,17.6941,56.8236
2455,2.5e-06,0.0399147,0.0329757,0.0329757,0.0329757,0.0726845,0.0598746,-0.543302,0.0345932,0.0277365,0.00341101,-0.0170243,0,0.0173627,0.0399147,0.0726845,0.0598746,0.0329757,0,1,0,0,0,-0.0370664,-0.516128,71.1135,-48.5448,-3.17918,-192.645,0.0088224,-0.952449,-21.2475,-76.2007,0.556043,-76.2007,43.9942
2456,2.5e-06,-0.0393641,0.0150022,0.0150022,0.0150022,-0.339374,-0.175157,-0.566735,-0.676872,-0.123896,0.00245719,0.0349978,0,0.035084,-0.0393641,-0.339374,-0.175157,0.0150022,0,-1,0,0,0,0.069705,3.18532,-136.252,189.808,20.3945,1338.74,0.0633473,-2.0727,-31.8592,176.703,-3.22469,176.703,-193.442
2457,2.5e-06,0.263362,0.00525607,0.00525607,0.00525607,0.203233,0.870691,-0.542422,-0.630623,0.192221,0.0447439,0.0123855,0,0.0464265,0.263362,0.203233,0.870691,0.00525607,-1,0,0,0,0,-0.0346108,9.22842,-1128.86,675.403,-2.38246,-144.912,-0.0783968,16.8671,1770.5,1138.4,-8.96506,1138.4,-702.136
2458,2.5e-06,0.0639524,0.030558,0.030558,0.030558,0.069564,0.0546239,-0.54347,0.040196,0.0357622,0.0010153,-0.019442,0,0.0194685,0.0639524,0.069564,0.0546239,0.030558,0,1,0,0,0,-0.0287903,-0.544299,53.9986,-51.0657,-2.61516,-173.885,0.00942295,-0.73885,-21.3534,-58.3703,0.608252,-58.3703,45.3765
2459,2.5e-06,0.0828766,0.0201823,0.0201823,0.0201823,-0.000265663,0.0122021,-0.543459,-0.0119947,0.0134085,0.018084,-0.0298177,0,0.034873,0.0828766,-0.000265663,0.0122021,0.0201823,0,1,0,0,0,-0.00808522,0.303341,6.25813,39.2429,-1.1301,-116.931,0.00262647,0.173651,39.2275,-6.66513,-0.220464,-6.66513,-44.682
2460,2.5e-06,0.165244,0.0120976,0.0120976,0.0120976,0.0396152,-0.198798,-0.549205,0.0289683,-0.26269,-0.0379024,0.010705,0,0.0393851,0.165244,0.0396152,-0.198798,0.0120976,1,0,0,0,0,-0.0165373,-2.78413,-109.417,-114.228,-1.29741,-23.2151,0.0559332,3.00524,-22.5025,78.2,2.94937,78.2,109.016
2461,2.5e-06,0.472421,0.0129059,0.0129059,0.0129059,0.635163,0.791988,-0.552927,3.27634,-0.894237,0.0370941,0.0270467,0,0.0459075,0.472421,0.635163,0.791988,0.0129059,-1,0,0,0,0,-0.14243,-1.42441,1405.39,-1609.32,7.81854,1997.68,-0.236095,-18.8297,197.072,-1500.27,1.89683,-1500.27,1678.52
2462,2.5e-06,0.0907214,0.0227046,0.0227046,0.0227046,0.0770162,-0.0765426,-0.545547,0.0586439,-0.116319,-0.0272954,-0.00555599,0,0.0278551,0.0907214,0.0770162,-0.0765426,0.0227046,1,0,0,0,0,-0.0176224,-2.02157,-63.8694,-99.6023,-1.56422,-74.4013,0.0365494,1.03677,-81.7809,64.1981,2.11229,64.198,101.3
2463,2.5e-06,-0.0286908,0.0191713,0.0191713,0.0191713,-0.0360462,0.0547709,-0.553122,0.0306143,-0.365733,-0.0308287,0.0236944,0,0.0388823,-0.0286908,-0.0360462,0.0547709,0.0191713,1,0,0,0,0,-0.0627271,-3.49277,138.255,97.15,-1.63294,51.6594,0.121904,1.88914,-250.22,-153.302,3.46408,-153.302,-106.885
2464,2.5e-06,0.319832,0.00687534,0.00687534,0.00687534,0.00108102,0.097478,-0.543563,0.00349274,0.0990723,0.0431247,-0.0424815,0,0.0605344,0.319832,0.00108102,0.097478,0.00687534,-1,0,0,0,0,-0.00279206,-0.232611,-3.30916,-6.13482,-0.199238,14.8904,0.00464329,0.108081,36.046,13.6257,0.552442,13.6257,-1.51276
2465,2.5e-06,0.0190427,0.0385632,0.0385632,0.0385632,0.0330496,-0.0246224,-0.546582,-0.0239932,-0.314375,-0.0114368,0.0023348,0,0.0116727,0.0190427,0.0330496,-0.0246224,0.0385632,1,0,0,0,0,-0.0813165,-3.24014,7.46212,-66.0851,-3.24121,69.3127,0.0637163,-0.727543,-161.338,-13.6741,3.25919,-13.6741,61.4514
2466,2.5e-06,0.0275898,0.00320633,0.00320633,0.00320633,0.190957,-0.83071,-0.557965,-0.0959539,-0.945287,-0.0467937,0.0320982,0,0.0567446,0.0275898,0.190957,-0.83071,0.00320633,1,0,0,0,0,-0.00440529,-4.90296,-1108.82,-610.33,-0.992533,-145.281,0.0738146,20.8215,-2660.88,967.606,4.93055,967.606,607.803
2467,2.5e-06,0.162159,0.00327325,0.00327325,0.00327325,-0.328209,-0.395262,-0.576831,5.85863,3.86748,-0.042997,0.0467267,0,0.063499,0.162159,-0.328209,-0.395262,0.00327325,0,-1,0,0,0,0.0442393,34.4096,-827.118,12255.5,89.5275,62761.5,0.128767,-20.3217,4352.14,1174.51,-34.2474,1174.51,-11614.1
