sdf,area,u,v,p,c,c__x,c__y,c__x__x,c__y__y,advection_diffusion_c,true_advection_diffusion_c,pred_advection_diffusion_c,lambda_advection_diffusion_c,Points:0,Points:1,Points:2,Point ID
830.208,1802.93,266.317,261.107,-4703.65,-0.279628,-0.00017123,0.000394092,-3.30354e-07,-1.00922e-05,0.0572986,0,0.0572986,1,2856.74,543.089,0,151
25.9447,1802.93,51.7111,50.0313,-554.88,0.132185,-0.000788207,-0.000296781,0.000161618,0.000116447,-0.0556079,0,-0.0556079,1,208.886,-243.463,0,152
247.101,1802.93,-136.965,-360.03,-4117.88,-0.264564,-0.00066173,-0.000549139,1.64583e-05,4.09748e-06,0.28834,0,0.28834,1,-706.133,1416.98,0,153
454.735,1802.93,440.903,472.51,-5159.81,-0.304419,-0.000465519,-0.000832435,-6.7842e-06,-4.17428e-05,-0.598583,0,-0.598583,1,2863.97,-1144.99,0,154
135.378,1802.93,-35.574,-145.018,-1111.35,-0.0281792,0.000464683,0.000226426,-3.64761e-06,-3.93211e-05,-0.0493664,0,-0.0493664,1,-410.364,135.749,0,155
203.925,1802.93,354.716,378.648,-4099.84,-0.229686,0.000163308,0.000616251,2.34914e-05,0.000117501,0.291269,0,0.291269,1,2213.35,-989.036,0,156
254.28,1802.93,-144.632,-602.157,-4531.15,-0.360987,0.000178768,-0.000187766,-1.8317e-07,-3.85225e-06,0.087209,0,0.087209,1,-1722.17,473.977,0,157
389.082,1802.93,416.721,443.703,-4986.04,-0.292963,-0.00032754,-0.000648069,1.22292e-06,1.37142e-05,-0.424043,0,-0.424043,1,2892.01,-935.516,0,158
43.5666,1802.93,49.1212,-84.7394,-1042.3,0.40745,-0.000971014,-6.60457e-05,-9.79678e-05,-1.4788e-05,-0.0421004,0,-0.0421004,1,-354.045,-892.416,0,159
95.8302,1802.93,178.529,149.203,-1883.72,0.00335141,-9.71304e-05,-1.01747e-05,8.84877e-05,2.70369e-05,-0.0188589,0,-0.0188589,1,556.434,-1010.83,0,160
33.6619,1802.93,-16.6302,-81.529,-520.174,0.152131,0.000233619,1.99561e-05,-4.49414e-06,-0.000109637,-0.00551191,0,-0.00551191,1,-249.249,-42.3745,0,161
147.514,1802.93,141.75,-4.03845,-1885.38,0.363308,-0.00163723,3.22114e-05,-0.000390264,-8.06768e-06,-0.232206,0,-0.232206,1,-230.278,-1557.67,0,162
364.52,1802.93,146.882,149.919,-4280.84,0.116976,-0.000104478,0.000287535,1.92156e-06,4.75505e-06,0.0277609,0,0.0277609,1,2202.95,1389.19,0,163
121.595,1802.93,-74.703,-300.621,-2332.09,-0.169903,1.05202e-05,-0.000756406,9.41783e-06,7.16926e-05,0.226605,0,0.226605,1,-846.529,304.27,0,164
49.5564,1802.93,-94.8121,-216.516,-2777.41,-0.112777,-0.000760295,-0.000391688,-0.000143862,-1.67372e-05,0.156892,0,0.156892,1,-357.673,1054.52,0,165
230.074,1802.93,64.1219,63.7427,-3461.76,-0.362095,-0.00363336,0.00319749,-4.8694e-05,-4.15026e-05,-0.029162,0,-0.029162,1,1418.61,1523.64,0,166
189.921,1802.93,376.493,385.47,-4579.72,-0.206598,0.000130331,0.000891287,-6.50733e-07,-1.65203e-05,0.392633,0,0.392633,1,2807.4,-624.608,0,167
139.111,1802.93,241.185,257.864,-2797.38,-0.140208,-0.000199381,-0.000142952,-7.18212e-06,-3.7825e-05,-0.0849498,0,-0.0849498,1,1523.06,-658.916,0,168
99.7058,1802.93,109.027,21.1108,-1310.83,0.0468306,-0.000632508,5.24949e-05,0.000231577,1.00085e-06,-0.067853,0,-0.067853,1,-67.8766,-1047.94,0,169
75.015,1802.93,35.0104,-219.888,-1951.77,-0.0604344,0.00213605,-0.00122747,2.10497e-05,7.49078e-06,0.344691,0,0.344691,1,-876.905,-1496.02,0,170
123.953,1802.93,-133.143,-561.494,-4174.64,-0.332455,0.000190934,-8.62362e-05,-1.14388e-06,-2.1761e-05,0.0229995,0,0.0229995,1,-1615.84,390.633,0,171
133.739,1802.93,390.612,418.761,-4577.94,-0.266759,-0.000244327,-0.000254218,0.000100457,0.000645114,-0.201895,0,-0.201895,1,2549.84,-1005.11,0,172
20.88,1802.93,131.904,130.618,-2635.7,-0.0532971,-0.000383312,0.00116338,4.48103e-07,8.91984e-06,0.101398,0,0.101398,1,1548.68,437.941,0,173
14.6782,1802.93,-13.6802,-2.63965,-3555.84,-0.0412517,-0.00292876,0.00166998,4.55158e-06,1.22041e-06,0.0356578,0,0.0356578,1,1006.36,1739.03,0,174
92.2445,1802.93,-133.316,-195.51,-3648.53,-0.472436,0.00113341,-0.00022288,-3.48423e-06,1.39959e-08,-0.107526,0,-0.107526,1,-70.2556,1661.47,0,175
202.778,1802.93,215.309,207.932,-3338.96,-0.173387,-5.80007e-05,-0.000455409,8.50513e-07,9.81685e-05,-0.107183,0,-0.107183,1,2090.11,186.386,0,176
735.723,1802.93,195.137,197.027,-4418.86,-0.0392623,-0.000225487,0.000551147,-9.07801e-07,-5.75446e-06,0.0645899,0,0.0645899,1,2496.69,950.917,0,177
45.6103,1802.93,157.946,154.705,-2031.46,-0.164638,-8.96459e-05,0.000669797,1.993e-06,0.000212929,0.0894613,0,0.0894613,1,1289.16,-123.497,0,178
54.3643,1802.93,-68.042,-58.7156,-3168.39,0.661288,-0.00132693,0.000856776,-2.21339e-05,-2.53147e-06,0.0399806,0,0.0399806,1,532.724,1578.62,0,179
87.0656,1802.93,67.3074,-199.333,-2001.53,0.631419,0.00383638,-0.00216206,3.24545e-06,5.52929e-07,0.689186,0,0.689186,1,-804.46,-1683.57,0,180
251.093,1802.93,489.418,515.087,-5525.4,-0.31891,0.000335671,0.000849345,-5.50537e-05,-0.000191184,0.601771,0,0.601771,1,2835.16,-1519.54,0,181
589.141,1802.93,191.667,189.826,-3810.71,-0.108635,-0.000400381,0.00117483,-1.17014e-07,-7.5067e-07,0.146274,0,0.146274,1,2241.96,624.903,0,182
5.85457,1802.93,120.54,116.764,-1909.1,-0.0781746,-6.54996e-05,-0.000567653,5.51434e-07,5.21358e-05,-0.0741767,0,-0.0741767,1,1190.47,126.462,0,183
249.611,1802.93,472.167,494.405,-5284.47,-0.376346,0.000332335,0.000833844,4.81357e-07,1.64744e-06,0.569174,0,0.569174,1,2662.66,-1521.02,0,184
229.823,1802.93,79.1865,78.8936,-3339.29,-0.00106577,-0.00045655,0.000494748,-0.000117991,-0.000135404,0.00288028,0,0.00288028,1,1478.51,1375.12,0,185
358.802,1802.93,-151.14,-645.64,-4749.14,-0.384335,0.000231523,0.000121632,-1.76622e-06,-3.86509e-05,-0.113523,0,-0.113523,1,-1868.75,395.078,0,186
59.1713,1802.93,216.049,179.78,-2278.95,-0.00386165,-0.000232063,-8.88491e-05,-3.07323e-05,-9.06681e-06,-0.0661102,0,-0.0661102,1,668.208,-1228.2,0,187
197.503,1802.93,-131.702,-256.39,-3762,-0.28018,-0.00159208,-0.000521265,4.80994e-06,2.22088e-07,0.343326,0,0.343326,1,-319.231,1556.21,0,188
45.6075,1802.93,-128.116,-561.628,-3851.62,-0.0994554,0.00012592,-0.000905515,4.98587e-08,3.66048e-05,0.49243,0,0.49243,1,-1708.64,-32.024,0,189
5.80359,1802.93,156.138,106.421,-1659.08,-0.12323,0.000231717,0.000313075,-7.56465e-05,-6.69526e-06,0.0694978,0,0.0694978,1,342.688,-1026.59,0,190
18.0056,1802.93,166.958,169.151,-2035.93,-0.0596862,-1.11985e-05,0.00070011,3.46552e-06,7.25679e-05,0.116554,0,0.116554,1,1265.39,-250.413,0,191
149.689,1802.93,276.27,294.208,-3177.68,-0.167197,-0.000516566,-0.000851846,-2.00097e-06,-8.73927e-06,-0.393331,0,-0.393331,1,1698.14,-789.164,0,192
30.5725,1802.93,189.18,193.608,-2054.44,-0.113905,-0.000336473,-0.000169654,5.11086e-05,8.94281e-05,-0.0965007,0,-0.0965007,1,952.966,-702.218,0,193
27.4633,1802.93,43.1866,42.4703,-1733.98,-0.0431924,-0.00174054,0.00185852,-1.46337e-05,-1.55716e-05,0.00376419,0,0.00376419,1,780.926,702.922,0,194
210.367,1802.93,-43.3182,-471.556,-3050.26,-0.115976,-0.000322599,0.000390128,1.55527e-05,1.52564e-05,-0.169993,0,-0.169993,1,-1560.9,-1560.27,0,195
208.188,1802.93,-188.319,-606.836,-5728.09,-0.354133,-0.000220426,-0.00047433,-4.39457e-07,-3.25166e-07,0.329351,0,0.329351,1,-1498.05,1470.96,0,196
341.175,1802.93,241.917,233.823,-3775.16,-0.204054,-5.98867e-05,-0.000409441,9.47987e-08,1.56932e-06,-0.110224,0,-0.110224,1,2360.23,222.284,0,197
7.07231,1802.93,242.905,216.242,-2588.16,-0.00946192,-0.000633464,-0.000411821,0.000119545,4.82606e-05,-0.242925,0,-0.242925,1,842.325,-1292.66,0,198
46.1828,1802.93,107.803,-137.513,-2021.03,0.636913,-0.0031565,0.000779222,-2.39282e-05,-3.1101e-06,-0.447435,0,-0.447435,1,-610.147,-1724.45,0,199
723.836,1802.93,254.296,249.134,-4441.26,-0.27437,-0.000142592,0.000235492,-1.3752e-07,-3.12149e-06,0.0224084,0,0.0224084,1,2705.4,491.665,0,200
231.691,1802.93,255.592,245.161,-3743.48,-0.173553,-0.00010991,0.000606753,-4.41489e-07,-0.000241838,0.12066,0,0.12066,1,2365.68,101.077,0,201
146.908,1802.93,156.445,158.228,-4737.98,0.14593,9.60946e-05,-2.35586e-05,5.03846e-06,1.11476e-05,0.0113058,0,0.0113058,1,2401.27,1606.8,0,202
26.3384,1802.93,-27.9647,-90.3443,-848.694,0.0138111,-0.000597953,-0.00133811,4.49184e-05,5.30047e-05,0.137612,0,0.137612,1,-223.44,217.212,0,203
97.2209,1802.93,-102.728,-391.067,-3158.45,-0.237288,-8.42352e-05,-0.000692847,-4.31031e-07,-5.3343e-07,0.279603,0,0.279603,1,-1080.59,503.948,0,204
19.31,1802.93,261.519,275.42,-2955.53,-0.150436,-0.000126829,1.50948e-05,-2.35979e-05,-8.37976e-05,-0.0290106,0,-0.0290106,1,1521.48,-806.989,0,205
337.199,1802.93,-106.691,-175.221,-2954.96,-0.407003,-0.000708097,-0.000403771,0.000324152,3.31941e-06,0.146296,0,0.146296,1,-129.526,1305.78,0,206
51.4559,1802.93,45.7822,44.8829,-492.732,0.128092,-0.00351765,-0.0027243,1.60107e-05,2.87996e-05,-0.28332,0,-0.28332,1,192.099,-208.725,0,207
189.068,1802.93,29.1238,28.9326,-3308.99,-0.479889,0.00211473,-0.00192095,-6.32705e-05,-3.62714e-05,0.00601111,0,0.00601111,1,1178.43,1564.64,0,208
51.5847,1802.93,148.199,142.189,-2131.27,-0.109507,-0.000101516,-0.000229836,3.77857e-08,-3.82545e-05,-0.0477247,0,-0.0477247,1,1350.39,36.3943,0,209
55.4219,1802.93,10.2114,-125.55,-1033.67,-0.0841959,-0.000308421,0.000340973,2.04792e-05,8.06297e-06,-0.0459585,0,-0.0459585,1,-484.201,-732.586,0,210
61.7983,1802.93,150.393,145.015,-2069.99,-0.101057,-0.000111634,-0.00085421,6.04811e-08,-9.05343e-05,-0.140662,0,-0.140662,1,1315.62,-19.5123,0,211
130.02,1802.93,360.14,356.081,-4500.85,-0.327608,-0.00034058,-0.0015891,-3.33769e-06,-0.000173249,-0.688505,0,-0.688505,1,2844.95,-382.337,0,212
411.771,1802.93,166.472,167.893,-3746.59,-0.0413232,-0.000236467,0.000592572,-4.63549e-07,-2.45241e-06,0.0601236,0,0.0601236,1,2120.88,795.609,0,213
48.086,1802.93,-164.47,-570.592,-4993,-0.356112,-5.9105e-05,-0.000411053,-5.64582e-06,-1.05323e-05,0.244264,0,0.244264,1,-1492.32,1074.61,0,214
278.584,1802.93,-209.323,-704.464,-6340.98,-0.420461,0.000431884,0.000234054,1.8056e-07,1.9486e-07,-0.255286,0,-0.255286,1,-1802.05,1475.13,0,215
360.09,1802.93,-120.281,-248.826,-3466.59,-0.151038,-5.63806e-05,-0.00014079,-4.81074e-05,-2.97892e-06,0.0418139,0,0.0418139,1,-352.163,1389.52,0,216
282.623,1802.93,158.215,161.648,-4579.35,0.124316,-8.6139e-05,0.000259907,-1.36118e-06,-3.64684e-06,0.028385,0,0.028385,1,2363.86,1471.09,0,217
425.617,1802.93,280.36,269.724,-4241.63,-0.183233,-1.74334e-05,-0.000740199,-2.02367e-07,-4.35143e-05,-0.204537,0,-0.204537,1,2665.93,184.522,0,218
132.887,1802.93,-182.167,-582.157,-5545.98,-0.356741,-4.35094e-05,-0.000292634,-1.84033e-06,-1.50144e-06,0.178285,0,0.178285,1,-1425.22,1449.82,0,219
207.436,1802.93,86.9954,84.9221,-3341.66,-0.167635,-0.00134752,0.00144532,-1.17201e-06,-2.36042e-06,0.00551209,0,0.00551209,1,1532.16,1328.55,0,220
78.3289,1802.93,-117.487,-475.448,-3671.87,-0.299361,0.000148521,-0.000319541,1.1213e-05,9.33502e-05,0.134476,0,0.134476,1,-1341.92,465.722,0,221
257.067,1802.93,393.082,414.281,-4741.53,-0.283762,-0.000534425,-0.00139124,-2.26992e-05,-0.000271377,-0.786438,0,-0.786438,1,2801.7,-810.242,0,222
371.467,1802.93,343.31,361.058,-3870.13,-0.212431,2.33395e-05,0.000279965,-2.8916e-05,-0.000100104,0.109097,0,0.109097,1,1980.34,-1072.3,0,223
87.0584,1802.93,236.19,136.651,-2547.39,-0.00156037,-0.00140935,-0.000317005,-0.000108264,-5.56521e-06,-0.376193,0,-0.376193,1,384.085,-1683.58,0,224
243.288,1802.93,-69.7622,-555.077,-3419.65,-0.0935426,0.0003376,-0.000319736,-3.76748e-07,-2.2028e-07,0.153927,0,0.153927,1,-1783.3,-1527.35,0,225
494.524,1802.93,300.005,288.417,-4516.73,-0.189879,-5.65081e-05,-0.000133981,-2.65971e-07,-6.50045e-05,-0.0555949,0,-0.0555949,1,2841.1,185.166,0,226
39.0375,1802.93,-89.9226,-331.433,-2748.63,-0.218283,0.000380515,0.000218489,5.25003e-06,1.8459e-05,-0.106631,0,-0.106631,1,-901.159,491.009,0,227
143.936,1802.93,90.8937,89.0386,-3267.22,-0.174082,0.000383554,-0.000569959,9.5355e-06,1.34554e-05,-0.0158858,0,-0.0158858,1,1542.91,1255.3,0,228
424.699,1802.93,168.929,169.486,-3714.41,-0.0549446,-0.000141336,0.000325695,6.8323e-07,5.87356e-06,0.0313251,0,0.0313251,1,2118,755.043,0,229
228.954,1802.93,-97.2893,-601.688,-3610.35,-0.328898,0.00137516,-0.00181997,-9.68208e-06,-2.35431e-05,0.961267,0,0.961267,1,-1884.45,-1210.5,0,230
106.614,1802.93,313.075,299.604,-3355.85,-0.0699112,-0.000393608,-0.000247163,5.93541e-06,4.99578e-06,-0.19728,0,-0.19728,1,1230.1,-1504.65,0,231
222.918,1802.93,218.937,129.109,-2355.86,-0.0310754,-0.00202731,-0.000443807,-1.55568e-06,1.77936e-07,-0.501152,0,-0.501152,1,368.524,-1547.72,0,232
63.1886,1802.93,-51.4482,-311.471,-1867.3,-0.170164,0.000980872,-0.00121289,1.24117e-05,3.19798e-05,0.327315,0,0.327315,1,-974.078,-609.58,0,233
152.122,1802.93,-139.674,-391.712,-4243.08,-0.162608,-0.000506496,-0.000448154,-7.07121e-06,-2.62492e-06,0.246292,0,0.246292,1,-827.733,1365.41,0,234
57.8625,1802.93,-81.1224,-426.102,-2649.36,-0.147736,-0.000128932,0.000866419,-9.32902e-06,-7.48099e-05,-0.358723,0,-0.358723,1,-1325.07,-467.307,0,235
63.6256,1802.93,-18.7495,-212.998,-1388.98,-0.0463202,0.000169093,-3.48464e-05,2.38957e-05,2.34481e-05,0.00425173,0,0.00425173,1,-709.057,-720.896,0,236
27.156,1802.93,-96.5881,-512.711,-3125.61,-0.301898,9.95849e-06,0.000475926,4.00175e-05,0.000199123,-0.244975,0,-0.244975,1,-1587.58,-706.615,0,237
115.025,1802.93,-96.6216,-579.008,-3473.24,-0.374871,0.000980911,-0.00120062,-4.75815e-06,-1.30274e-05,0.600391,0,0.600391,1,-1809.61,-1119,0,238
190.809,1802.93,-109.859,-582.971,-3554.96,-0.348112,-0.000180317,0.000889175,2.23078e-05,0.000110501,-0.498554,0,-0.498554,1,-1805.27,-801.628,0,239
155.322,1802.93,100.073,99.3669,-3347.97,-0.0891405,0.00108496,-0.00143999,3.95287e-05,6.94293e-05,-0.0345115,0,-0.0345115,1,1630.21,1231.31,0,240
54.252,1802.93,307.594,261.107,-3255.04,-0.0233492,-0.00062753,-0.00033179,-9.97974e-06,-3.19522e-06,-0.279657,0,-0.279657,1,985.513,-1716.38,0,241
51.2368,1802.93,333.672,358.19,-3934.23,-0.201248,-0.0002523,-0.000327298,-2.88539e-05,-0.000205882,-0.20142,0,-0.20142,1,2220.84,-826.392,0,242
62.3216,1802.93,152.75,147.49,-2036.97,-0.11415,-0.000137067,-0.000129598,-6.40215e-08,-7.01466e-05,-0.0400513,0,-0.0400513,1,1295.88,-64.7745,0,243
172.172,1802.93,155.345,80.5873,-1687.53,0.0525027,-0.000434697,-8.39889e-05,0.000256044,8.39619e-06,-0.0742968,0,-0.0742968,1,210.077,-1151.3,0,244
12.6804,1802.93,-136.729,-403.222,-4163.07,-0.174818,3.55187e-05,-0.000149455,-1.45755e-06,-7.31641e-07,0.0554073,0,0.0554073,1,-907.342,1247.71,0,245
86.9109,1802.93,226.067,216.758,-3272.24,-0.182285,-0.000149928,0.00151102,1.22428e-07,8.92919e-05,0.293633,0,0.293633,1,2071.82,68.3047,0,246
213.558,1802.93,-156.545,-436.542,-4753,-0.197218,-0.00103583,-0.000761097,2.86847e-05,1.01606e-05,0.494405,0,0.494405,1,-915.986,1540.15,0,247
40.2133,1802.93,35.0188,-266.336,-2308.97,-0.142077,0.00163942,-0.000924129,5.19348e-06,2.20899e-06,0.30354,0,0.30354,1,-1053.83,-1730.42,0,248
634.838,1802.93,201.349,199.872,-3857.13,-0.107102,0.000180344,-0.00102385,-9.67266e-08,-2.12945e-06,-0.168326,0,-0.168326,1,2295.36,568.671,0,249
52.7181,1802.93,-148.467,-313.962,-4292.96,-0.203258,0.000550001,1.53718e-05,2.31982e-05,1.70597e-06,-0.0864832,0,-0.0864832,1,-460.959,1700.99,0,250
94.8609,1802.93,38.8885,38.5243,-1605.1,-0.0187292,-0.00111059,0.00118447,-8.36168e-05,-9.40141e-05,0.00244192,0,0.00244192,1,716.119,656.889,0,251
57.2131,1802.93,128.809,126.89,-4491.24,-0.173725,0.000822314,-0.00110252,3.53145e-07,-2.70071e-08,-0.0339777,0,-0.0339777,1,2147.61,1696.5,0,252
30.7431,1802.93,337.957,309.911,-3620.17,-0.0150615,-0.000214951,-0.000160199,-5.42292e-05,-2.6188e-05,-0.122291,0,-0.122291,1,1234.26,-1739.89,0,253
288.635,1802.93,-134.325,-320.227,-3965.42,-0.138125,0.000555783,7.62818e-05,-4.03129e-05,-5.49146e-06,-0.0990831,0,-0.0990831,1,-560.74,1465.08,0,254
229.204,1802.93,316.181,327.411,-3481.63,-0.249882,0.000334223,0.000735906,2.10761e-05,5.25631e-05,0.346619,0,0.346619,1,1691.58,-1089.07,0,255
45.4231,1802.93,140.677,139.84,-4671.92,-0.0682168,0.0010549,-0.00140348,-4.41816e-06,-7.56502e-06,-0.0478615,0,-0.0478615,1,2282.42,1708.29,0,256
57.0396,1802.93,-96.9504,-487.402,-3092.35,-0.101304,0.000283723,-0.000908426,6.58842e-07,1.35899e-05,0.415261,0,0.415261,1,-1492.76,-310.085,0,257
364.057,1802.93,162.792,163.319,-3578.34,-0.053185,-0.000137173,0.000317582,5.96108e-07,5.25294e-06,0.0295365,0,0.0295365,1,2040.65,726.995,0,258
215.346,1802.93,162.902,166.289,-4745.03,0.134893,-9.53341e-05,0.00027314,1.73212e-06,4.2712e-06,0.0298901,0,0.0298901,1,2442.41,1538.37,0,259
44.8175,1802.93,370.578,395.413,-4424.96,-0.245196,0.000138089,0.000718045,-2.61666e-05,-0.000234053,0.335098,0,0.335098,1,2555.56,-847.165,0,260
176.714,1802.93,371.639,375.026,-4536.85,-0.138012,0.000269581,0.00154894,1.19233e-05,0.000329127,0.681077,0,0.681077,1,2829.9,-537.601,0,261
64.4675,1802.93,123.41,120.725,-2103.5,-0.120657,-0.000189318,0.000379255,-1.14419e-06,-4.33691e-05,0.022422,0,0.022422,1,1289.84,210.584,0,262
9.05607,1802.93,379.924,370.433,-4099.68,-0.128277,-0.00119553,-0.000983569,2.27101e-05,1.78515e-05,-0.818559,0,-0.818559,1,1564.67,-1761.58,0,263
117.264,1802.93,-87.4032,-110.59,-2385.82,-0.220186,0.00158114,-0.000276881,-5.48592e-06,6.40609e-08,-0.107576,0,-0.107576,1,32.4171,1122.47,0,264
125.378,1802.93,255.127,216.756,-2699.88,-0.0148495,-0.000577186,-0.000294136,3.70672e-06,1.62671e-06,-0.211011,0,-0.211011,1,818.657,-1422.46,0,265
132.332,1802.93,-114.395,-561.791,-3593.72,-0.134859,2.90688e-05,0.000327039,1.85224e-06,6.03923e-05,-0.187053,0,-0.187053,1,-1718.55,-296.791,0,266
571.325,1802.93,167.004,171.517,-4324.7,0.0397343,-0.00031325,0.000692368,-1.58573e-05,-6.30564e-05,0.0664388,0,0.0664388,1,2339.47,1182.39,0,267
406.75,1802.93,416.967,439.147,-4713.56,-0.264548,-0.000136039,-2.81863e-05,-1.50465e-05,-5.34152e-05,-0.0691018,0,-0.0691018,1,2425.93,-1286.63,0,268
104.273,1802.93,160.455,169.469,-1931.61,-0.0800622,-0.000249465,-0.000525239,1.15733e-06,6.55146e-06,-0.12904,0,-0.12904,1,1137.89,-336.533,0,269
48.4189,1802.93,179.746,192.266,-2086.71,-0.0846513,-0.000227964,-0.000161882,7.06962e-06,4.16777e-05,-0.0720998,0,-0.0720998,1,1139.37,-487.836,0,270
295.46,1802.93,405.448,416.145,-4418.29,-0.259122,-0.000275709,-0.000227587,-5.8321e-05,-0.000114454,-0.206494,0,-0.206494,1,2075.89,-1475.17,0,271
227.692,1802.93,-92.6749,-148.608,-2558.59,-0.353173,-0.000149329,-0.000364915,-2.4101e-05,-3.2706e-09,0.0680684,0,0.0680684,1,-99.0992,1138.3,0,272
49.3345,1802.93,189.683,202.556,-2262.36,-0.111486,1.24931e-05,0.000430732,-2.61678e-05,-0.000244252,0.0896176,0,0.0896176,1,1305,-436.461,0,273
208.214,1802.93,-79.7734,-600.946,-3673.5,-0.127407,0.000316259,-0.000287166,-3.70818e-07,-5.11747e-07,0.147342,0,0.147342,1,-1919.59,-1562.42,0,274
56.9552,1802.93,-52.5107,-534.281,-3421.1,-0.104114,-0.000530407,0.000593284,6.91537e-06,7.12087e-06,-0.289128,0,-0.289128,1,-1757.36,-1713.68,0,275
427.438,1802.93,151.403,155.577,-4046.27,0.0621733,-0.000130682,0.000307194,5.9135e-06,2.00529e-05,0.0280066,0,0.0280066,1,2162.39,1160.45,0,276
41.3191,1802.93,8.10195,-8.52327,-141.943,0.168729,-0.00379194,0.00264259,-5.2048e-05,-3.96217e-06,-0.0532455,0,-0.0532455,1,-40.0247,-122.078,0,277
7.25195,1802.93,23.2625,-123.597,-1117.93,0.0224201,0.0043631,-0.00250298,1.65406e-05,5.66868e-06,0.410858,0,0.410858,1,-494.097,-872.753,0,278
200.363,1802.93,154.794,153.052,-2865.85,-0.10421,-0.000456654,0.0017383,-4.84286e-07,-1.23435e-05,0.195363,0,0.195363,1,1720.17,382.894,0,279
462.025,1802.93,166.993,170.241,-4005.49,-0.0332494,0.000127444,-0.000296226,-1.92939e-06,-9.7202e-06,-0.0291475,0,-0.0291475,1,2223.04,963.254,0,280
307.684,1802.93,294.847,283.11,-4214.44,-0.228283,-7.44234e-05,-0.000497739,-9.4191e-10,-4.15782e-05,-0.162858,0,-0.162858,1,2670.03,54.7101,0,281
61.7566,1802.93,-57.9135,-45.8848,-3141.55,0.531791,-0.00184362,0.0010516,7.75043e-05,1.10521e-05,0.0585178,0,0.0585178,1,595.081,1560.68,0,282
101.08,1802.93,-38.1564,-405.824,-2615.55,-0.0960918,-0.000451967,0.000520813,1.26167e-05,1.25605e-05,-0.194113,0,-0.194113,1,-1340.31,-1328.84,0,283
260.555,1802.93,-90.9053,-591.297,-3557.87,-0.274774,0.000491655,-0.000465895,3.1084e-05,6.58735e-05,0.230788,0,0.230788,1,-1859.68,-1276.1,0,284
104.555,1802.93,-126.602,-347.403,-3835.68,-0.194237,-0.000947723,-0.000715993,2.95976e-05,9.42615e-06,0.368722,0,0.368722,1,-715.134,1265.95,0,285
8.34081,1802.93,153.936,153.996,-4918.76,0.0848479,0.00152427,-0.00205337,1.4511e-05,2.88997e-05,-0.0815691,0,-0.0815691,1,2442.17,1745.37,0,286
29.9539,1802.93,-6.24365,3.51929,-3534.43,-0.150803,-0.00145382,0.000804005,4.31504e-05,1.57328e-05,0.0119066,0,0.0119066,1,1046.02,1723.76,0,287
228.188,1802.93,90.2189,88.1316,-3392.82,-0.189807,-0.000165789,7.75533e-05,-2.98075e-06,-4.48967e-06,-0.00812239,0,-0.00812239,1,1570.8,1334.95,0,288
496.787,1802.93,150.88,154.797,-4171.88,0.0600619,0.000993528,-0.00166726,2.34885e-05,7.11425e-05,-0.108183,0,-0.108183,1,2197.72,1256.92,0,289
74.0667,1802.93,-107.774,-271.465,-3215.36,-0.163924,0.00171977,0.000564023,3.27684e-06,4.39963e-07,-0.338459,0,-0.338459,1,-507.36,1144.66,0,290
197.242,1802.93,160.006,162.925,-4719.1,0.145539,-0.000220651,0.000468185,3.22798e-06,7.66145e-06,0.0409736,0,0.0409736,1,2415.81,1556.47,0,291
300.255,1802.93,-117.458,-179.826,-3225.96,-0.447736,0.000818407,-0.000254829,1.61613e-05,1.66146e-07,-0.050304,0,-0.050304,1,-92.1498,1453.46,0,292
119.532,1802.93,352.75,346.563,-4503.97,-0.376724,-0.000160853,-0.000183053,-1.17135e-06,-0.000111912,-0.12018,0,-0.12018,1,2854.99,-301.89,0,293
72.0689,1802.93,-17.1996,-409.086,-2874.92,-0.201237,-0.000697305,0.000685056,-1.44544e-06,-1.10127e-06,-0.268253,0,-0.268253,1,-1434,-1698.56,0,294
286.226,1802.93,-102.648,-159.609,-2823.54,-0.395558,0.000404365,-0.000300731,3.07732e-05,3.09599e-07,0.0064921,0,0.0064921,1,-90.4857,1266.92,0,295
315.752,1802.93,-179.914,-672.436,-5509.83,-0.429614,0.0003117,0.000184562,-1.15031e-05,-4.43624e-05,-0.180185,0,-0.180185,1,-1842.66,934.247,0,296
105.609,1802.93,19.4402,-295.054,-2392.7,-0.202683,0.000273686,-7.25205e-05,-2.21174e-05,-9.55233e-06,0.026718,0,0.026718,1,-1127.48,-1665.03,0,297
5.49134,1802.93,-120.355,-531.165,-3803.97,-0.309145,8.81597e-05,-0.00125061,4.12069e-07,3.03587e-05,0.653672,0,0.653672,1,-1575.92,180.02,0,298
71.6591,1802.93,4.28809,7.24268,-1583.7,-0.115171,-0.00329218,0.00193487,-9.89769e-05,-4.74134e-05,-0.000103232,0,-0.000103232,1,513.88,766.171,0,299
145.301,1802.93,-131.885,-513.931,-4082.13,-0.322557,0.000249208,2.97996e-05,7.1828e-06,4.18214e-05,-0.0481819,0,-0.0481819,1,-1432.13,600.894,0,300
189.737,1802.93,326.867,349.156,-3783.38,-0.205648,-6.18209e-05,0.00011801,-2.09827e-05,-0.000107257,0.020997,0,0.020997,1,2049.29,-904.149,0,301
47.268,1802.93,189.646,190.143,-2048.05,-0.0893158,0.000222062,0.000465024,7.53736e-05,8.84765e-05,0.130534,0,0.130534,1,863.148,-795.114,0,302
24.2307,1802.93,109.876,109.843,-2370.5,-0.0451928,-0.000111479,0.000266055,-8.78131e-07,-6.79241e-06,0.0169753,0,0.0169753,1,1360.32,465.339,0,303
